Index,MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,NumAromaticRings,NumSaturatedRings,NumHeteroatoms,RingCount,HeavyAtomCount,NumAliphaticRings
2926,151.16499999999996,0.7344999999999999,2.0,2.0,49.33,2.0,1.0,0.0,3.0,1.0,11.0,0.0
2927,436.4130000000001,-0.2024000000000002,7.0,10.0,177.14,7.0,2.0,1.0,10.0,3.0,31.0,1.0
2928,269.3,2.1123,2.0,2.0,66.4,5.0,2.0,0.0,4.0,2.0,20.0,0.0
2929,264.756,2.1639999999999997,1.0,2.0,32.34,2.0,1.0,3.0,4.0,4.0,18.0,3.0
2930,404.3780000000001,3.587600000000002,4.0,4.0,132.8,6.0,3.0,0.0,8.0,3.0,30.0,0.0
2931,277.667,2.895500000000001,1.0,4.0,85.13,3.0,2.0,0.0,7.0,2.0,19.0,0.0
2932,444.5150000000001,4.408700000000003,2.0,2.0,58.2,9.0,3.0,2.0,5.0,5.0,32.0,2.0
2933,444.5150000000001,4.408700000000003,2.0,2.0,58.2,9.0,3.0,2.0,5.0,5.0,32.0,2.0
2934,480.5480000000001,5.1989000000000045,2.0,2.0,58.2,9.0,4.0,1.0,5.0,5.0,35.0,1.0
2935,436.46700000000016,3.968200000000003,2.0,2.0,58.2,9.0,3.0,1.0,6.0,4.0,31.0,1.0
2936,174.199,2.3406000000000002,1.0,1.0,37.3,3.0,1.0,0.0,2.0,1.0,13.0,0.0
2937,180.159,1.1956,3.0,3.0,77.76,2.0,1.0,0.0,4.0,1.0,13.0,0.0
2938,391.4070000000001,3.967100000000003,2.0,2.0,66.4,7.0,3.0,1.0,5.0,4.0,28.0,1.0
2939,172.14,-1.0706999999999995,3.0,4.0,91.15,1.0,0.0,1.0,6.0,2.0,12.0,2.0
2940,192.167,-2.3214000000000006,5.0,5.0,118.22000000000001,1.0,0.0,1.0,6.0,1.0,13.0,1.0
2941,391.4070000000001,3.967100000000003,2.0,2.0,66.4,7.0,3.0,1.0,5.0,4.0,28.0,1.0
2942,129.15900000000002,0.07060000000000005,2.0,2.0,49.33,1.0,0.0,1.0,3.0,1.0,9.0,1.0
2943,252.207,-1.0873999999999995,4.0,4.0,110.10000000000001,5.0,0.0,1.0,8.0,1.0,16.0,1.0
2944,172.14000000000001,-1.0706999999999995,3.0,4.0,91.15,1.0,0.0,1.0,6.0,2.0,12.0,2.0
2945,256.21,-0.8041000000000003,5.0,5.0,135.29,5.0,1.0,0.0,7.0,1.0,18.0,0.0
2946,182.222,-0.2476000000000001,4.0,4.0,74.6,3.0,0.0,0.0,6.0,0.0,10.0,0.0
