y_true,y_prob
0,0.02274822398802574
0,0.02633736752794599
0,0.0009475949926414315
0,0.008699763158645056
0,0.01787095859830322
0,0.002412845657990944
0,0.13216767301756738
0,0.2002892648529278
0,0.0824518052885134
0,0.00934046984125775
0,0.05922628524298565
0,0.007626021391542057
0,0.13998341843349785
0,0.13998341843349785
0,0.2820806670897583
0,0.6061908238576292
0,0.5474076561654275
0,0.7250030904810219
0,0.47038008834764694
0,0.46405794657665916
0,0.4360386560737083
0,0.48081676313150645
0,0.49441175314078817
0,0.029160039368160154
0,0.6819595444246833
1,0.6466181316606348
0,0.5235624217559911
1,0.644977291525234
1,0.6451872442738524
1,0.9691737520268483
0,0.3500241821639063
1,0.6977078821471565
0,0.015321022788804624
0,0.01982548207524755
0,0.018105416251722406
0,0.028758913412812743
0,0.011837058546509904
0,0.008289603526032169
0,0.6496665629568009
0,0.7351334457678906
0,0.4550534924807139
0,0.10998907281700136
0,0.0031429921441329905
1,0.8084142619755996
1,0.9575230276112222
0,0.7192041479427019
0,0.1759886166867023
0,0.2732254731481858
0,0.01073701492551244
0,0.8296877665107535
0,0.06085866154053732
0,0.050180730417175065
0,0.030437045994857935
1,0.9006929545349239
1,0.968491780996895
1,0.6331662363992209
0,0.34381883810020936
0,0.04345662998143727
0,0.5685121618291631
0,0.2201937010318729
1,0.638693503460686
1,0.8018830637614368
0,0.5381786103798665
0,0.4763366816886775
0,0.19007389298848285
1,0.31303830747984474
1,0.40446145304907016
1,0.5729333952203601
1,0.9658665111051766
1,0.9697489083632198
1,0.9476178457460891
1,0.7493313954850132
0,0.08786100417609011
0,0.31841522420271484
0,0.35415123531988557
0,0.35764883334042435
1,0.9509187625371182
1,0.7421508831702639
0,0.7421508831702639
0,0.743089463516234
0,0.5267526588027552
1,0.8708925171242009
1,0.7518840177506013
0,0.627379539374764
0,0.15372057053095084
1,0.791343429054461
1,0.9690334536356578
1,0.866093291867361
0,0.002410607013513582
0,0.00027953517329500804
0,0.0006427500742457695
0,0.07430792816969291
0,0.016323883348387164
0,0.002410607013513582
1,0.8114295062178495
1,0.6570759837218877
1,0.8650022494124842
1,0.74982684653453
1,0.7048205468181169
1,0.6963397717864045
0,0.2049128265037559
0,0.2693018761859746
0,0.34467186991627574
0,0.5171443068037513
1,0.8793085341087555
1,0.834633217808158
1,0.7324915119168264
0,0.04270117414169451
0,0.008556985781610835
1,0.97726662603585
1,0.7024023508412748
