scaffold,mean_shap
c1coc(CNc2nc(-c3ccc4c(c3)OCO4)nc3ccccc23)c1,0.0018883578
O=C1c2cccnc2C(Nc2ccccc2)N1Cc1ccccc1,0.0012192808
O=S1(=O)NCNc2ccccc21,-0.00084744714
O=S1(=O)NCNc2ccccc21,-0.0012256509
O=S1(=O)NCNc2ccccc21,-0.0009713222
O=S1(=O)NCNc2ccccc21,-0.0009197508
O=S1(=O)NCNc2ccccc21,-0.00085470424
O=S1(=O)NCNc2ccccc21,-0.00084744714
c1ccc(Nc2nc(-c3ccoc3)nc3ccccc23)cc1,0.0011051102
O=C(c1ccncc1)N1CCCC2(CCN(Cc3ccccc3)C2)C1,0.0019189317
O=C(c1ccncc1)N1CCCC2(CCN(Cc3ccccc3)C2)C1,0.002717271
O=C(Cc1ccccc1)Nc1cccc(-c2nnc(-c3ccco3)o2)c1,0.0010702455
O=C(CC1C(=O)N(CN2CCOCC2)c2ccccc21)c1ccccc1,6.156276e-05
O=C(Nc1ccccc1)Oc1ccccc1,-0.0001555386
O=C(Nc1ccccc1)Oc1ccccc1,-0.0006229638
O=C(Nc1ccccc1)Oc1ccccc1,-0.0015017067
O=C(Nc1ccccc1)Oc1ccccc1,-0.0006742963
O=C(N=CC=CCc1ccccc1)c1ccccc1,-0.00083790487
c1ccc(CNc2ccnc(-c3cnoc3)n2)cc1,0.0010817971
c1ccc(CNc2ccnc(-c3cnoc3)n2)cc1,0.0020641764
c1ccc(CNc2ccnc(-c3cnoc3)n2)cc1,0.001534184
c1ccc(COc2ccccn2)cc1,-0.00043240556
O=C1NC(=O)C(=Cc2ccc[nH]2)C(=O)N1,-0.0002884895
C1=CC(Oc2ccccc2)COC1CCON=CCCN1CCc2ncccc2C1,0.0012945262
O=C(c1csnn1)N1CCCC2(CCN(c3ccccc3)C2)C1,0.0009401123
C1=CC23CCC1CC2C1CCCCC1CC3,-0.0017794771
O=C(NCC1OCCc2ccccc21)c1ccccc1,4.2314656e-05
O=C(Cc1c[nH]c2ccccc12)NCc1cccnc1,-0.000362864
c1ccc2cc(C3=NCCN3)ncc2c1,-0.00089334697
c1ccc(-c2oncc2-c2cscn2)cc1,0.00055061234
c1ccc(N2CCCC3(CCNCC3)C2)nc1,-0.00076826755
c1ccc(N2CCCC3(CCNCC3)C2)nc1,-0.00059743284
c1ccc(N2CCCC3(CCNCC3)C2)nc1,-0.0006381385
c1ccc(-c2noc(-c3ccc4ccccc4c3)n2)cc1,-0.0009188568
O=C(CCn1cc2c(c1)C1C=CC2C1)N1CCc2ccccc21,0.0007566805
c1ccc(Cn2cnc3ccccc32)cc1,-0.000104932056
c1ccc(Cn2cnc3ccccc32)cc1,-9.984028e-05
c1ccc(Cn2cnc3ccccc32)cc1,0.0008849728
c1ccc(Cn2cnc3ccccc32)cc1,-0.0003874441
c1ccc(Cn2cnc3ccccc32)cc1,-0.00021087356
O=C(CC=C(c1cccnc1)C(NC(=O)OCc1ccccc1)c1ccccc1)NCc1cc[nH]n1,0.0014412946
O=S(=O)(Nc1ccccc1-c1ccccc1NS(=O)(=O)c1ccccc1)c1ccccc1,-5.592499e-05
c1nc(N2CCNCC2)c2nc[nH]c2n1,-0.0013306589
O=C(NCc1ccccc1)C12CN(Cc3ccccc3)CC1C(c1ccccc1)=NO2,0.000885825
c1ccc2c(c1)CC1CC2CCN1,-0.0005116027
O=C(c1ccccc1)N1CC2Cc3c(ccn3CCc3ccccc3)C2C1Cc1ccccc1,0.0030146702
O=C(c1ccccc1)N1CC2Cc3c(ccn3CCc3ccccc3)C2C1Cc1ccccc1,0.0026350354
O=C(c1ccccc1)N1CC2Cc3c(ccn3CCc3ccccc3)C2C1Cc1ccccc1,0.0029792408
O=C(c1ccccc1)N1CC2Cc3c(ccn3CCc3ccccc3)C2C1Cc1ccccc1,0.0031431532
c1ccc(Oc2ncnc3sccc23)cc1,-0.000531888
O=S(=O)(NN=Cc1cn(-c2ccccc2)nc1-c1ccccc1)c1ccccc1,0.0003483241
O=S(=O)(NN=Cc1cn(-c2ccccc2)nc1-c1ccccc1)c1ccccc1,0.00019120629
O=C(CSc1ccn(CC(c2ccccc2)c2ccccc2)c1)Nc1ccccc1,0.0011077618
O=C1CCOC(=O)CC=CCCOC(=O)CN1,-0.0013634951
C1C2CC3OC1CC3N2,-0.001253755
O=C(NCc1ccccn1)c1cccc(S(=O)(=O)Nc2ccccc2)c1,0.0011040962
O=C(NCc1ccccn1)c1cccc(S(=O)(=O)Nc2ccccc2)c1,0.0011458254
O=C(NCCCN1CCCC1=O)c1ccc(CNS(=O)(=O)c2ccccc2)cc1,-0.00028242604
O=C(NS(=O)(=O)c1ccccc1)c1ccc[nH]1,-0.00026688256
C=C1C2=CC(=O)OC(c3ccoc3)C2CCC1C1C=CC(=O)CC1,0.0013861263
O=C(Nc1ccccc1)NC1CCNCC1,-0.0008815012
O=C(Nc1ccccc1)NC1CCNCC1,-0.00033109076
C(=NNc1nc(-c2ccccc2)cs1)c1cccnc1,0.00023111975
C1=CC2OC1c1cn(-c3ccccc3)cc12,-0.0005298903
N=C1CCCCC1,-0.0013486266
N=C1CCCCC1,-0.0017661989
N=C1CCCCC1,-0.0013905236
c1ccc2cc(-n3cc4ccc5ccc6ccc(c3)c4c56)ccc2c1,-0.0006907675
c1coc(COCCCON=C2CCCC3c4cn(Cc5ccc6c(c5)OCO6)cc4CCC23)c1,0.0018455037
c1coc(COCCCON=C2CCCC3c4cn(Cc5ccc6c(c5)OCO6)cc4CCC23)c1,0.0018455037
c1ccc(COc2ccc3c(c2)CCC2C3CCC3CCCC32)cc1,-0.0006266435
O=C1c2ccccc2C(=O)N1CC1c2ccccc2CCN1S(=O)(=O)c1ccccc1,0.00028804014
O=C1C(=O)N(CCc2ccccc2)C(c2ccccc2)C1C(=O)c1ccco1,0.00018778176
O=C(Nc1ccc(-n2cnnn2)cc1)C1CCCN1C(=O)Nc1ccccc1,0.00077456457
O=S(=O)(c1ccccc1)N1CCCC1CCN1CCCCC1,-0.00035635906
c1ccc(C2Nc3ccccc3-n3cccc32)cc1,-0.00024992862
O=C1CCCN1C1CCOc2ccccc21,-0.0005557984
c1ccc(Cc2ncc(N3CCN(c4ccccc4)CC3)o2)cc1,0.00043493
