scaffold,mean_shap,effect
O=C(Nc1cccnc1)N1CCc2cc3[nH]ccc3cc21,0.0009162085,positive
c1cc(CN2CCCC3(CCNCC3)C2)ccn1,0.00091599196,positive
O=C(OCCn1c2ccccc2c2cc3cnccc3cc21)c1ccccc1,0.0009155935,positive
c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,0.0009151577,positive
O=C(CSc1nnc(Nc2ccccc2)s1)c1cc[nH]c1,0.00091371435,positive
O=C(NC1CCCCC1)C1CCCN(Cc2coc(-c3ccccc3)n2)C1,0.000913693,positive
c1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1,0.0009115927,positive
O=C(CN(C(=O)Cn1nnc(-c2ccccc2)n1)c1ccccc1)NCC1CCCO1,0.00091007526,positive
O=C(Nc1cccnc1)Nc1ccc2[nH]ccc2c1,0.0009096484,positive
c1ccc(CSCCc2ccncc2)cc1,0.0009096085,positive
O=C(COc1ccc(C=NNC(=O)CSCc2ccccc2)cc1)NCc1ccco1,0.0009073709,positive
O=C(NN=Cc1ccncc1)C(Cc1ccccc1)=NC(=O)c1ccccc1,0.0009053091,positive
O=C(NCCSc1ccccc1)c1cccc(S(=O)(=O)Nc2ccccc2)c1,0.0009030135,positive
O=C1C=C2C(C1)CN(C(=O)c1ccccc1)C2Cc1ccccc1,0.0009026105,positive
O=C(CSc1ccc2ccccc2n1)N1CCCc2ccccc21,0.00090195704,positive
O=S(=O)(NCC=NOC1C=CCOC1)c1ccccc1,0.00090193114,positive
O=C1C=CCC(C=Cc2ccc3c(c2)OCO3)O1,0.00090089143,positive
O=C(CSc1nc(N2CCCCC2)nc(N2CCCCC2)n1)Nc1ccccc1,0.00089897134,positive
c1ccc(-c2n[nH]c3sc(-c4nnc[nH]4)cc23)cc1,0.0008988771,positive
O=C(CSc1nnco1)Nc1ccccc1,0.0008972725,positive
O=C(c1ccccc1)N1CCC2(CCCN(Cc3ccccc3)C2)CC1,0.0008970401,positive
O=C(NCCc1ccccc1)c1cc2cc3ccccc3nc2o1,0.00089517335,positive
O=C(c1cnccn1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,0.0008948605,positive
O=c1[nH]c(CSc2nnc(-c3ccccc3)n2C2CCCCC2)nc2ccccc12,0.0008946302,positive
O=C(CSc1ncccn1)NCCc1ccccc1,0.000894275,positive
C1=CC(c2ccc3c(c2)OCO3)OCC1Oc1ccccc1,0.00089405663,positive
O=C(Nc1ccsc1)c1cc(-c2ccccc2)nc2ccccc12,0.0008934983,positive
C1=CC(Oc2ccccc2)COC1,0.00089222303,positive
c1ccc(-c2nc3cncnc3n2CCN2CCCCC2)cc1,0.0008916955,positive
O=C(CSc1nc2ccccc2s1)Nc1ccc(N2CCOCC2)cc1,0.0008915985,positive
C1=CC(ON=C2CC(c3ccccc3)Oc3ccccc32)COC1,0.00089069374,positive
O=C(c1ccccc1)n1cc(CCN2CCOCC2)c2ccccc21,0.0008896523,positive
O=C(Cn1nnc(-c2ccccc2NC(=O)c2ccccc2)n1)Nc1ccc2c(c1)OCCO2,0.0008892969,positive
O=C1CCCC2=C1C(c1ccccc1)C1C(=O)c3ccccc3C1=N2,0.0008888462,positive
O=C(NCc1ccccc1)C12CN(Cc3ccccc3)CC1C(c1ccccc1)=NO2,0.000885825,positive
O=C(NCc1ccccn1)C1C=CC(Cc2ccccc2)N1,0.00088499463,positive
O=C(Nc1ccccc1)c1cn[nH]c1SCc1ccccc1,0.00088405574,positive
O=C(NC(c1ccccc1)C1CC1)c1ccccc1,0.00088394806,positive
O=C(NCCc1c[nH]c2ccccc12)c1conc1-c1ccccc1,0.00088262436,positive
O=C(NCc1ccccc1)C1C=CCN1,0.0008807576,positive
O=S(=O)(c1ccccc1)n1ccc(-c2ccc(OCCNc3ccccn3)cc2)n1,0.00087873975,positive
O=C1Nc2ccccc2N(C(=O)CN2CCNCC2)c2cscc21,0.00087871344,positive
O=C(Nc1c[nH]c2ccccc12)c1ccc2c(c1)OCO2,0.00087736984,positive
O=C(CSc1nc(-c2ccccc2)ns1)Nc1nccs1,0.0008772296,positive
c1ccc2c(c1)CC1c3cc4c(cc3CCN1C2)OCO4,0.00087719574,positive
O=C(CSc1nnc(COc2ccccc2)[nH]1)NN=Cc1ccccc1,0.00087713345,positive
O=C(c1csnn1)N1CCC2(CCCN(c3cccc(-c4ccccc4)c3)C2)CC1,0.00087473437,positive
O=S(=O)(c1ccccc1)N1CCCNCC1,0.0008743657,positive
c1ccc(CC2COc3ccccc3C2)cc1,0.0008742939,positive
O=C(NCCc1c[nH]c2ccccc12)c1ccc2c(c1)C(=O)c1ccccc1C2=O,0.00087111426,positive
c1ccc(CCCOC(Cn2ccnc2)c2ccccc2)cc1,0.00087041594,positive
O=C(CSc1ccccc1)Nc1ccccc1,0.0008685003,positive
c1ccc(OCCSCc2nc3ccccc3[nH]2)cc1,0.0008670997,positive
O=C(NC1CCCCC1)C(c1cccs1)N(Cc1cccs1)C(=O)c1ccco1,0.00086694554,positive
O=C(NC(=S)NCCc1ccccc1)c1ccccc1,0.00086593255,positive
N=C1CC(c2ccccc2)c2ccccc2O1,0.00086584955,positive
O=C(Nc1ccccc1)C1C=Nc2nnnn2C1c1ccccc1,0.0008643756,positive
O=C(Nc1nc2c(s1)CCc1ccccc1-2)c1cccs1,0.0008633594,positive
O=C(c1ccncc1)N1CCC2(CCCN(Cc3nccs3)C2)CC1,0.0008625535,positive
O=C1CC2CCC3C(CCC4C(c5ccoc5)OC(=O)C5OC543)C2C2OC12,0.00086248515,positive
O=C(CSc1nnc(-c2ccco2)n1-c1ccccc1)Nc1ccccc1,0.0008599093,positive
c1ccc2[nH]c(-c3csc4c3CCCC4)nc2c1,0.0008583774,positive
O=C(C[SH+]Cc1coc(-c2ccccc2)n1)NCCN1CCN(Cc2ccccc2)CC1,0.0008580568,positive
O=C1CCCC2CCC3C(CCC4C(c5ccoc5)OC(=O)C5OC543)C12,0.0008577859,positive
O=C(Nc1nncs1)C1Cc2ccccc2CN1S(=O)(=O)c1ccccc1,0.000857482,positive
C(=C1C=C(Cc2ccncc2)c2ccccc21)c1ccncc1,0.000857193,positive
O=C1C2=CC3CC4COC(C3)C24Oc2cc3c(cc21)C=CCO3,0.00085683377,positive
c1csc(-c2ccncn2)c1,0.0008565253,positive
O=C(Nc1ccccc1)NC1CSC(=S)N1N=Cc1ccccc1,0.000855883,positive
S=C1N=CCC(c2cn(-c3ccccc3)nc2-c2ccccc2)N1,0.0008541199,positive
c1ccc(CNc2ncnc3c2nc(-c2ccccc2)n3CCCN2CCCCC2)cc1,0.00085380196,positive
c1cc(-c2sc(-c3ccncc3)c(-c3ccncc3)c2-c2ccncc2)ccn1,0.00085277786,positive
O=C1c2ccccc2NC(c2ccccc2)N1c1ccccc1,0.00085162185,positive
O=C(NCc1ccco1)c1ccccc1N(Cc1ccccc1)S(=O)(=O)c1ccccc1,0.00085090514,positive
O=S(=O)(Nc1ccc2c(c1)OCCO2)c1cccc2cccnc12,0.0008503696,positive
O=C(CSc1nccn1-c1ccccc1)c1ccccc1,0.00085035246,positive
O=C(NC1CCN(C(=S)NCc2ccco2)CC1)c1ccccc1,0.00085020193,positive
N=C1CC(=O)c2ccncc2C1=O,0.0008494722,positive
S=c1[nH]nc(-c2cccnc2)n1N=CC=Cc1ccccc1,0.00084875355,positive
c1c2c(cc3c1OCO3)C(c1coc3c4c(ccc13)OCO4)NCC2,0.0008480026,positive
O=S(=O)(c1ccccc1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,0.0008466731,positive
O=C(NC1CCCCC1)C(Cc1ccccc1)n1cc2c(c1)C1CCC2C1,0.00084634416,positive
c1ccc(C(=C2CCCCC2)c2c[nH]cn2)cc1,0.00084606535,positive
O=C(NC(c1ccccc1)C1CC1)Oc1ccccc1,0.00084457226,positive
O=S(=O)(NC(c1ccccc1)C1CC1)c1ccc2ccccc2c1,0.00084360776,positive
O=C(CN1C(=O)CN=C(c2ccccc2)c2ccccc21)Nc1ccccc1,0.00084319693,positive
c1ccc2c(c1)CCC(CCNCCCc1nc3ccccc3[nH]1)C2,0.0008431232,positive
O=C(Nc1ccccc1)N1CCC2(CCCN(C(=O)c3csnn3)C2)C1,0.0008428377,positive
c1ccc(CNc2cc(-c3ccccc3)ncn2)cc1,0.0008419335,positive
O=C(c1cc(-c2ccncc2)nc2ccccc12)N1CCN(c2ccc(N3CCOCC3)nn2)CC1,0.00084156834,positive
O=C(CN1C(=O)CN=C(c2ccccc2)c2ccsc21)Nc1nccs1,0.00084124546,positive
O=S(=O)(c1ccccc1)N1CC2CCCN2c2ccccc21,0.0008408634,positive
c1ccc(C2C3CNC(c4ccccc4)C34CC2(c2cccnc2)C4)cc1,0.0008404988,positive
O=C(Cc1nc[nH]n1)NC1(C(=O)Nc2ccccc2)CCCCC1,0.00083990954,positive
O=S(=O)(NN=Cc1ccccc1OCc1ccccc1)c1ccccc1,0.0008393855,positive
O=C(CSc1nc(=O)c2ccc(-c3cccs3)nc2[nH]1)NCc1ccco1,0.0008387673,positive
c1ccc(CSc2nccn2Cc2ccccc2)cc1,0.00083843817,positive
c1ccc(CSc2nccn2-c2ccccc2)cc1,0.0008371055,positive
O=C(NCC1CC1)C1C=CC2(CCCCC2)N1C(=O)c1ccccc1,0.00083672965,positive
O=C(CSc1ccnc2ccccc12)Nc1ccccc1,0.0008353456,positive
O=C(CCC=NOCc1cc(-c2ccccc2)no1)OCC1OC(C#Cc2ccccc2)C=CC1Oc1ccccc1,0.0008341533,positive
O=C(NCc1cccnc1)c1cccc(C(=O)NCc2cccnc2)c1,0.0008335733,positive
O=C(NCc1cc2ccccc2[nH]c1=O)NC1CCCCC1,0.0008333905,positive
O=C(CCn1cc2c(c1)C1C=CC2C1)Nc1ccc2ncccc2c1,0.0008331088,positive
O=C(NCc1ccccc1)c1csc(Cc2ccccc2)n1,0.0008323744,positive
S=C(Nc1ccccc1)N1CCCC(c2nc3ccccc3[nH]2)C1,0.00083175284,positive
c1ccc(CNc2ncnc3c2nc(-c2ccccc2)n3CC2CCCN2)cc1,0.00083061156,positive
N=C(NCc1ccccc1)SCCCc1c[nH]cn1,0.0008291087,positive
O=C(Oc1ccccc1)N1CCCC2(CCN(Cc3ccccc3)C2)C1,0.00082864385,positive
O=C(NC1CCN(C(=S)Nc2ccccc2)CC1)c1ccccc1,0.00082818576,positive
C(#CC1C=CC(Oc2ccccc2)CO1)c1ccccc1,0.0008269039,positive
O=C(CN(c1ccccc1)S(=O)(=O)c1ccccc1)NCC1CCCO1,0.0008265003,positive
O=C(CSCC(=O)Nc1ccc(N2CCOCC2)cc1)Nc1ccccc1,0.00082599826,positive
O=C(Cc1cccs1)N1CCC(c2nc(=O)c3nnn(Cc4ccccc4)c3[nH]2)CC1,0.0008258674,positive
O=C(CSc1nccn1-c1ccccn1)c1ccccc1,0.00082425907,positive
O=C(Cn1cc2c(c1)C1C=CC2C1)Nc1cccc2c1CCCC2,0.0008232056,positive
O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1)c1ccccc1,0.0008223798,positive
O=C(c1ccccc1)N1CCCC2(CCN(c3ccccc3)C2)C1,0.0008223607,positive
O=C(OCc1ccccc1)N1CCN(c2ncc3ccccc3n2)CC1,0.00082114537,positive
c1ccc(CC(Nc2cccnc2)c2ccccc2)cc1,0.0008204052,positive
O=C(CNc1nc(-c2ccccc2)no1)Nc1ccccc1,0.00082039775,positive
c1ccc2nc3[nH]ccc3nc2c1,0.00081988267,positive
O=C1Nc2ccccc2C1=Nc1sc2c(c1C(=O)NCCc1ccccc1)CCCC2,0.00081987475,positive
O=C1C(c2ccccc2)N(C2CCCC2)C(=O)CN1CCc1ccccc1,0.000818382,positive
O=C(CN(CC1CCCO1)C(=O)CNS(=O)(=O)c1ccccc1)NCCc1ccccc1,0.0008180459,positive
c1ccc2c(c1)Cc1cc3ccccc3nc1-2,0.00081602414,positive
c1ccc(Cc2nnc[nH]2)cc1,0.00081480405,positive
O=C(Cc1c[nH]c(=S)n1Cc1cccs1)Nc1ccccc1,0.00081467733,positive
O=C(CSCc1coc(-c2ccccc2)n1)NCC1CCCN1,0.00081388257,positive
O=C(COc1ccccc1)NCCc1cc2ccccc2[nH]c1=O,0.0008138776,positive
C(=Cc1ccccc1)NCCc1ccccc1,0.00081384345,positive
O=S(=O)(NCC=NOCCC1C=CCCO1)c1ccccc1,0.0008135043,positive
O=C(CSCc1coc(-c2ccccc2)n1)NC1CC1,0.00081333105,positive
c1ccc(Nc2nc(NC3CCCCC3)nc3[nH]cnc23)cc1,0.00081202853,positive
O=S(=O)(NCCSCc1ccccc1)c1ccc2c(c1)OCCO2,0.0008118837,positive
c1cncc(-c2cc(NCc3ccco3)ncn2)c1,0.0008107313,positive
c1ccc(CNc2ncnc3c2nc(-c2ccccc2)n3CCCN2CCOCC2)cc1,0.000810254,positive
C(=NNc1nc(-c2ccccc2)nc2ccccc12)c1ccccc1,0.00080965913,positive
O=C(CSc1ncc[nH]1)Nc1cccs1,0.00080895796,positive
O=C(NCc1cccnc1)C1CC2c3ccccc3C1c1ccccc12,0.00080808345,positive
O=C(CSc1n[nH]c(-c2ccccc2)n1)N1CCCc2ccccc21,0.0008076825,positive
O=C(CSc1ncnc2ccccc12)Nc1ccc2c(c1)OCCO2,0.00080686563,positive
O=C(NC(=S)Nc1ccc2c(c1)OCO2)c1ccccc1,0.0008059894,positive
c1ccc(CCNc2nccc(-c3ccco3)n2)cc1,0.0008037108,positive
O=C(CN(CCc1ccccc1)S(=O)(=O)c1ccccc1)N1CCOCC1,0.0008037063,positive
S=C(Nc1ccccc1)N1CCN(Cc2ccccc2)CC1,0.0008033145,positive
C1=CC(Oc2ccccc2)COC1CCON=C1CCCC2c3c[nH]cc3CCC12,0.000802406,positive
O=C(Nc1ccccc1)c1nn(-c2ccccc2)cc1C1CCNCC1,0.000801632,positive
O=C1c2cccc3cccc(c23)C(=O)N1CCN1CCN(C(=S)Nc2ccccc2)CC1,0.00080146885,positive
c1ccc(CSc2nnc(-c3cccnc3)o2)cc1,0.0008014673,positive
C=c1c(=Cc2c[nH]c(=Nc3ccccc3)s2)ccn1-c1cccnc1,0.00080123893,positive
O=C(CSc1nnnn1-c1ccccc1)Nc1ccccc1,0.00080067216,positive
O=C(COc1ccccc1)Nc1ccccc1N1CCOCC1,0.0008003515,positive
O=C(CNC(=O)c1ccccc1)OC(C(=O)c1ccccc1)c1ccccc1,0.00080006785,positive
O=C(CSc1ncnc2sccc12)Nc1cc(-c2ccccc2)cs1,0.0007976822,positive
O=C(CSc1nnc(-c2ccccc2)[nH]1)c1ccn(CC2CCCO2)c1,0.0007975977,positive
O=C(CN(c1ccccc1)S(=O)(=O)c1ccccc1)NCCSc1ccccn1,0.00079745584,positive
O=C(NN=CC=Cc1ccc2c(c1)OCO2)c1ccn[nH]1,0.0007969339,positive
O=C(COC(=O)c1ccnc2ccccc12)Nc1nncs1,0.0007959645,positive
c1ccc(CNc2ncnc3c2nc(-c2ccccc2)n3CCN2CCOCC2)cc1,0.0007952993,positive
O=C(NCCNS(=O)(=O)c1ccccc1)c1ccccc1,0.000794598,positive
O=C1C(=Cc2ccccc2)COc2ccccc21,0.0007942196,positive
O=C1C(=Cc2ccc(-c3ccccc3)o2)C(c2ccccc2)=NN1c1ccccc1,0.0007929321,positive
O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1cc2ccccc2s1,0.0007923005,positive
O=C(Nc1sccc1C(c1ccncc1)N1CCOCC1)c1ccco1,0.0007911571,positive
N=C(NOC(=O)CCCN1C(=O)c2ccccc2C1=O)c1ccccc1,0.00079106085,positive
S=c1[nH]ncn1N=Cc1ccc2[nH]c3ccccc3c2c1,0.00079070847,positive
[CH]=C1CC2(CC(=N)Oc3ccccc32)C(=O)N1,0.0007906527,positive
O=C1C=C2CCc3c[nH]cc3C2C2C(=NCc3ccccc3)OC(=O)N12,0.00078924897,positive
O=C(C1C(c2ccccc2)c2ccccc2N1S(=O)(=O)c1ccccc1)N1CCCC1,0.0007889586,positive
O=C(C=Cc1ccco1)NC(=S)Nc1cccc(-c2nc3ccccc3s2)c1,0.0007858574,positive
O=C(NC(=S)NC1CCCCC1)c1cc2ccccc2s1,0.00078505033,positive
O=C(CSc1nc2ncc(Cc3ccccc3)cn2n1)NCc1ccco1,0.00078429753,positive
O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,0.000784268,positive
O=C(Nc1ccccc1)C(Cc1ccccc1)=NC(=O)c1ccccc1,0.00078398257,positive
O=C(CSc1nc(C2CCCCC2)nc2ccccc12)Nc1nncs1,0.0007829911,positive
O=C(Nc1cccnc1)C1CC(c2ccccc2)=NO1,0.00078278076,positive
O=C(Nc1ccc2nc(SCc3ccccc3)sc2c1)c1ccccc1C(=O)N1CCOCC1,0.00078045035,positive
O=S(=O)(c1ccc2[nH]c(Cc3ccccc3)nc2c1)N1CCOCC1,0.00077961024,positive
O=C(Nc1cnn(Cc2ccccc2)c1)c1cc(-c2ccco2)on1,0.00077753275,positive
c1ccc(-c2cc(-c3ccc4occc4c3)[nH]n2)cc1,0.0007771973,positive
S=C(NCCSc1ccccc1)Nc1ccccc1,0.00077668694,positive
O=C(COc1ccccc1C(=O)Nc1ccccc1)Nc1ccccc1,0.00077622244,positive
O=C(Nc1ccc(Cc2ccncc2)cc1)c1ccc(S(=O)(=O)N2CCOCC2)cc1,0.00077536015,positive
O=C(Nc1ccccc1)c1c2c(nc3ccccc13)CCC2,0.0007751243,positive
O=C(Nc1ccc(-n2cnnn2)cc1)C1CCCN1C(=O)Nc1ccccc1,0.00077456457,positive
O=C(CC1CC1C(NC(=O)c1ccccc1)c1ccccc1)Nc1ccc2ccccc2c1,0.0007742882,positive
O=c1[nH]c2ccccc2cc1CNCc1nnnn1CCc1ccccc1,0.0007741707,positive
O=C(NCc1cccnc1)C1CCN(S(=O)(=O)c2ccccc2)CC1,0.0007739987,positive
O=C1CC2CCC1(CS(=O)(=O)NCc1ccccc1)C2,0.0007729096,positive
O=C(NN=Cc1ccccc1)c1ccc(CSc2cccc3cccnc23)cc1,0.00076992955,positive
c1ccc(N2CCN(CCCOc3ccc4c(c3)OCO4)CC2)cc1,0.0007691494,positive
O=C(NN=Cc1c[nH]nc1-c1ccccc1)c1ccccc1,0.00076869316,positive
O=C(CN1C(=O)COc2ccccc21)NC1CCCc2ccccc21,0.0007680259,positive
O=C(CSc1nnc(-c2ccccc2)n1Cc1ccco1)Nc1ccon1,0.00076768827,positive
c1ccc(OCC2CC2)c(OCCNCCc2c[nH]c3ccccc23)c1,0.0007676001,positive
c1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccccc3)CC2)cc1,0.0007631269,positive
O=C(Cc1ccccc1)Nc1nnc(-c2ccncc2)s1,0.00076137425,positive
O=S(=O)(Nc1ccc2c[nH]nc2c1)c1ccccc1,0.0007613519,positive
O=C(C=CC=CC=CC=CC1=CCCCC1)Nc1ccccc1,0.0007604596,positive
c1ccc(CN2CCCN(c3ncnc4[nH]c(-c5ccccc5)nc34)CC2)cc1,0.0007584274,positive
O=C1C(=O)N(Cc2ccncc2)C(c2ccccc2)C1C(=O)c1ccco1,0.00075814064,positive
O=C(CC1Nc2ccccc2NC1=O)Nc1cccs1,0.00075806235,positive
O=C(N1CCOCC1)N(CCc1ccccc1)Cc1cc2ccccc2[nH]c1=O,0.00075756956,positive
O=C(COc1ccccc1)Nc1ccc(C(=O)NCc2cccnc2)cc1,0.000757254,positive
O=C(CCn1cc2c(c1)C1C=CC2C1)N1CCc2ccccc21,0.0007566805,positive
O=c1[nH]c2ccccc2cc1C(c1nnn[nH]1)N(Cc1ccco1)CC1CCCO1,0.0007566348,positive
c1ccc(-n2ncc3ccccc32)cc1,0.0007564644,positive
N=C1CC(c2ccc(OCc3ccccc3)cc2)C2=C(CC(c3ccco3)CC2=O)O1,0.00075620174,positive
O=C(Nc1ccccn1)C(NS(=O)(=O)c1cccc2nsnc12)c1ccccc1,0.0007561659,positive
O=C(NCc1n[nH]c(=S)n1-c1ccccc1)c1ccc(S(=O)(=O)N2CCCC2)cc1,0.0007561338,positive
O=C(CSc1n[nH]c(=O)n1-c1ccccc1)Nc1ccccc1,0.00075595,positive
O=C(CN1CCN(CC(=O)Nc2ccccc2)CC1)Nc1ccccc1,0.00075587694,positive
N=C1CC(c2ccc(OCC(=O)Nc3ccccc3)cc2)c2ccc3ccccc3c2O1,0.0007556982,positive
N=C(Cc1ccccc1)Sc1ccccc1,0.0007555256,positive
O=c1c2[nH]c3ccccc3c2ncn1N=Cc1cccc(CN2CCOCC2)c1,0.0007554763,positive
O=C(NC(c1ccc(-c2ccccc2)cc1)C1CC1)c1ccc(-c2ccccc2)cc1,0.0007538811,positive
N=C(NOC(=O)Cc1ccccc1)c1cccnc1,0.00075367984,positive
O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CN1,0.0007534829,positive
O=C(CSc1nnc(Cn2nnc3ccccc32)o1)Nc1ccccc1,0.00075329863,positive
c1ccc2cc(-c3nnc[nH]3)ccc2c1,0.00075272453,positive
O=C(CSc1nnc2c3ccccc3ncn12)Nc1nc2ccccc2s1,0.0007525378,positive
c1ccc(-c2nc(-c3ccncc3)no2)cc1,0.0007522155,positive
S=C(NCCc1ccccc1)N1CCCc2ccccc2C1,0.0007516551,positive
O=C1NC(c2cccs2)C(C(=O)N2CCN(c3ccccn3)CC2)c2ccccc21,0.00075119163,positive
O=S(=O)(NCC=NOCCCOCc1ccccc1)c1ccccc1,0.00075053476,positive
c1ccc(-c2nccc(NCCN3CCOCC3)n2)cc1,0.0007500039,positive
O=C(NCc1ccccc1)N1CCCC(c2nc3ccccc3[nH]2)C1,0.00074987224,positive
O=C(CCN1CCOCC1)Nc1ccccc1Cc1ccccc1,0.00074973726,positive
c1ccc(C2=NN=C(c3ccco3)Nc3ccccc32)cc1,0.0007481304,positive
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1ccc(S(=O)(=O)Nc2ccno2)cc1,0.0007478051,positive
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccccc2)sc2ccccc12,0.00074775337,positive
O=C(CCc1ccccc1)NCc1cc[nH]n1,0.00074768404,positive
c1ccc(Nc2nc(-c3cnoc3)nc3ccccc23)cc1,0.0007471468,positive
O=C1Nc2ccccc2C1=Cc1nc2ccccc2[nH]1,0.00074660673,positive
O=C(Nc1ccccc1CC1NCCc2ccccc21)c1cc2ccccc2s1,0.0007465998,positive
O=C(CSCc1ccccc1)NCCSCc1ccccc1,0.0007453221,positive
O=C(Nc1ccccc1)C1CCCN1S(=O)(=O)c1cccc2cccnc12,0.0007452079,positive
O=C(c1ccccc1)c1cn(CCN2CCOCC2)c2ccccc12,0.0007451131,positive
c1ccc(-n2cnc3cc(NCc4cccs4)ccc32)cc1,0.0007441313,positive
c1ccc(NCc2nncn2-c2ccccc2)cc1,0.0007426188,positive
O=C(CN(c1cccc2cccnc12)S(=O)(=O)c1ccccc1)NN=Cc1ccccc1,0.00074148586,positive
O=C1C=CC2C(C1)C(=O)C(=O)C1C2CCC2C(c3ccoc3)CC3OC321,0.0007413218,positive
O=C1C=CC2C(=CCC3C2CCC2C3CC3OC(c4ccccc4)OC32)C1,0.0007411749,positive
C1=CC(c2cccs2)CC=N1,0.00074090017,positive
c1ccc(CN2CC3ON=C(c4ccccc4)C3C2)cc1,0.0007400506,positive
c1ccc2[nH]c(-c3ccncc3)nc2c1,0.0007395473,positive
O=C(CC(NS(=O)(=O)c1ccccc1)c1ccco1)NC1CCCC1,0.00073947734,positive
O=C1c2ccc3c(c2OC2COc4ccccc4C12)CCO3,0.00073933176,positive
O=C(Nc1ccncc1)c1ccccc1,0.00073866773,positive
c1ccc2c(Cc3c4ccccc4cc4ccccc34)cncc2c1,0.00073589914,positive
c1ccc(CNc2ncnc3[nH]c(-c4ccccc4)nc23)cc1,0.00073567947,positive
O=C(CSCc1ccccc1)NNC(=S)Nc1ccccc1,0.00073458796,positive
O=C1CC(=O)C(n2cncn2)C(c2ccccc2)C1,0.00073421135,positive
O=C(c1cc2cc3ccccc3nc2o1)N1CCCCC1,0.0007332491,positive
O=C(C=Cc1ccc2c(c1)OCO2)NCCSCc1ccccc1,0.0007332035,positive
O=C(c1ccccc1)C1OC1c1ccccc1,0.0007312909,positive
c1cnc(SCc2nncn2Cc2ccco2)nc1,0.00073088834,positive
O=C1C=CC2C(=CCC3C2CCC2C(OC(=O)c4ccco4)CCC23)C1,0.0007308392,positive
N=C1CC(c2ccccc2)C=CO1,0.000730287,positive
O=C(Nc1nc2c(s1)Cc1ccccc1-2)c1ccco1,0.0007302143,positive
O=C(CC(c1ccccc1)c1ccccc1)Nc1ccccc1,0.0007301492,positive
O=C(CNc1ccccc1)NN=Cc1cccs1,0.0007296881,positive
O=C(CNS(=O)(=O)c1ccc2c(c1)CCN2)NCc1ccccc1,0.0007295972,positive
O=C1C2CCCN2c2ccc(S(=O)(=O)N3CCOCC3)cc2N1Cc1ccccc1,0.0007292092,positive
O=C(NCc1ccc(-c2nc3ccccc3s2)cc1)c1ccccc1,0.000729128,positive
O=C(CSc1nnc(COc2ccc3ccccc3c2)[nH]1)NNC(=O)c1ccccc1,0.0007288214,positive
O=C(NC1CCCC1)C(c1ccccc1)N(C(=O)c1cc(-c2ccccc2)ns1)c1ccccc1,0.00072836154,positive
O=C(CN(Cc1ccco1)C(=O)c1ccccn1)NC1CCCC1,0.0007283006,positive
O=C(CN(Cc1cccs1)C(=O)CNS(=O)(=O)c1ccccc1)NCc1ccco1,0.0007280351,positive
c1cc2c(c[nH+]c3c4cc5c(cc4ccc23)OCO5)c2c1OCO2,0.000727046,positive
O=C(C[SH+]CC(=O)Nc1ccccc1)NCCCc1ccccc1,0.0007262048,positive
O=C(NC1CCCC1)C(c1ccccc1)N(Cc1ccccc1)C(=O)c1cc[nH]n1,0.0007252704,positive
O=C(Cc1ccccc1)Nc1ccc2c(c1)oc1ccccc12,0.0007252621,positive
O=C(CSc1nnc(-c2cnccn2)[nH]1)Nc1ccccc1,0.00072460086,positive
O=C(CSc1nnc(C2CCCCC2)[nH]1)NC1CCCCC1,0.000723756,positive
O=C1OCCCCCCCCCCc2ccccc21,0.00072303566,positive
O=C(C=Cc1ccccc1)Nc1ccncc1,0.00072243257,positive
O=C(Nc1ccccc1)Nc1nnc(-c2ccncc2)s1,0.00072174787,positive
O=C(c1ccc(OCc2cnoc2)cc1)N1CCN(c2ccccc2)CC1,0.0007217352,positive
O=C(Nc1sccc1C(c1cccnc1)N1CCCC1)c1ccco1,0.0007215369,positive
O=C(Nc1coc2ccccc12)c1ccccc1,0.000719881,positive
O=C(NCc1cccs1)C1COc2ccccc2O1,0.0007188402,positive
c1ccc(CSc2nc(-c3ccccc3)c[nH]2)cc1,0.0007181441,positive
O=C1CN(CCc2ccccc2)C(=O)C(c2ccccc2)N1,0.0007172546,positive
O=C(CCNS(=O)(=O)c1ccccc1)NCCc1ccccc1,0.0007166802,positive
C(=Nn1cnnc1)c1ccc2c(c1)OCO2,0.0007166779,positive
c1ccc(Nc2ncnc3ccccc23)cc1,0.0007155083,positive
O=C(CSc1ncn[nH]1)Nc1ccccc1Sc1ccccc1,0.00071459817,positive
O=C(c1ccccc1)c1c[nH]nc1-c1ccccc1,0.0007145138,positive
O=C(CC=Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1)c1ccccc1,0.0007137787,positive
